"REVIEW_ID","ENTITY","ATTRIBUTE"
"ChdDSUhNMG9nS0VJQ0FnSUN2ZzZYWmlBRRAB","scent","cinnamon"
"ChZDSUhNMG9nS0VJQ0FnSUR2M3ViS2RnEAE","experience","poor"
"ChdDSUhNMG9nS0VJQ0FnSUN2cTlyRXZ3RRAB","place","potential"
"ChdDSUhNMG9nS0VJQ0FnSUR2bE5lWmhBRRAB","chips","undercooked"
"ChdDSUhNMG9nS0VJQ0FnSUN2M2RiN2xnRRAB","environment","unprofessional"
"ChZDSUhNMG9nS0VJQ0FnSUR2a1pUZFV3EAE","quesadilla","disgusting"
"ChdDSUhNMG9nS0VJQ0FnSUN2ai0zWF9nRRAB","food","fresh"
"ChZDSUhNMG9nS0VJQ0FnSUR2bnZxc0NREAE","snack","quick"
"ChdDSUhNMG9nS0VJQ0FnSUN2cjVLdGhBRRAB","food","lousy"
"ChZDSUhNMG9nS0VJQ0FnSUR2X29DQUpnEAE","food","delicious"
"ChZDSUhNMG9nS0VJQ0FnSUR2eHJHc1JREAE","frozen Lemonade","outstanding"
"ChZDSUhNMG9nS0VJQ0FnSUR2bWFIMUNnEAE","turkey bacon club sandwich","excellent"
"ChZDSUhNMG9nS0VJQ0FnSUR2NHNIYUlREAE","manager LA","professional"
"ChdDSUhNMG9nS0VJQ0FnSUN2bThpRml3RRAB","restaurant","Delightful"
"ChZDSUhNMG9nS0VJQ0FnSUR2X3FHU01REAE","environment","excellent"
"ChZDSUhNMG9nS0VJQ0FnSUN2el9IYlhBEAE","employees","experienced"
"ChdDSUhNMG9nS0VJQ0FnSUN2MzZuQjN3RRAB","staff","talking about one another"
"ChZDSUhNMG9nS0VJQ0FnSUN2NTZfZWRBEAE","steak","chewy"
"ChZDSUhNMG9nS0VJQ0FnSUR2cWNMS0VBEAE","broccoli and cheddar soup","really like"
"ChZDSUhNMG9nS0VJQ0FnSUR2NE1IeWFBEAE","flavor","happy"
"ChdDSUhNMG9nS0VJQ0FnSUR2OWZ2bG1RRRAB","customer service","key"
"ChdDSUhNMG9nS0VJQ0FnSUR2N3NhVnJnRRAB","soup","watered down"
"ChZDSUhNMG9nS0VJQ0FnSUR2X29DQUpnEAE","employees","friendly"
"ChZDSUhNMG9nS0VJQ0FnSURGdzdqYmJnEAE","service","really good"
"ChZDSUhNMG9nS0VJQ0FnSUR2M3F6WU5nEAE","dessert","ideal"
"ChdDSUhNMG9nS0VJQ0FnSUR2NHRpbzR3RRAB","food","very hot"
"ChZDSUhNMG9nS0VJQ0FnSUR2dWNDQU1BEAE","restaurant and facilities","very clean"
"ChZDSUhNMG9nS0VJQ0FnSUR2MllLck93EAE","cashier man","bad"
"ChZDSUhNMG9nS0VJQ0FnSUNMdE1lYmF3EAE","staff","difficult to hear"
"ChdDSUhNMG9nS0VJQ0FnSUR2aHBQbnRRRRAB","lady","closing up"
"ChZDSUhNMG9nS0VJQ0FnSUR2OE11N1pBEAE","workers","bad energy"
"ChZDSUhNMG9nS0VJQ0FnSUR2LXJhUkpREAE","experience","disappointing"
"ChdDSUhNMG9nS0VJQ0FnSUR2NHBHLTFBRRAB","staff","willing"
"ChZDSUhNMG9nS0VJQ0FnSUR2ak5la1ZnEAE","potato soup","chunky"
"ChdDSUhNMG9nS0VJQ0FnSUN2ajc2bWpRRRAB","cucumbers salad","not that bad"
"ChdDSUhNMG9nS0VJQ0FnSUR2a3E2YXh3RRAB","chips","wrong"
"ChZDSUhNMG9nS0VJQ0FnSUN2b19HZlFBEAE","location","small"
"ChZDSUhNMG9nS0VJQ0FnSURBdWVHd0VBEAE","burrito","waddle out"
"ChdDSUhNMG9nS0VJQ0FnSUR2dE9MS2xRRRAB","staff","lazy"
"ChZDSUhNMG9nS0VJQ0FnSUR2d3R1b2FBEAE","restaurant","liked"
"ChdDSUhNMG9nS0VJQ0FnSUR2OVlxSV93RRAB","drive thru speaker","no response"
"ChdDSUhNMG9nS0VJQ0FnSUN2cTdmZm9BRRAB","vibe","relaxed"
"ChdDSUhNMG9nS0VJQ0FnSUR2cHNqZ3JnRRAB","ingredient containers","empty"
"ChdDSUhNMG9nS0VJQ0FnSUR2LXNfSzl3RRAB","soup","awesome"
"ChZDSUhNMG9nS0VJQ0FnSUR2X1AtUVVREAE","gentlemen working","friendly"
"ChdDSUhNMG9nS0VJQ0FnSUR2N3BxZzdBRRAB","Jamba Juice","not supporting"
"ChZDSUhNMG9nS0VJQ0FnSUR2dGNmQmZBEAE","food","great"
"ChZDSUhNMG9nS0VJQ0FnSUR2aHBMYktREAE","customer","disappointed"
"ChdDSUhNMG9nS0VJQ0FnSUN2bzZuWWh3RRAB","cakes","customizable"
"ChdDSUhNMG9nS0VJQ0FnSUR2d1l6VjdRRRAB","rice","dried up"
"ChdDSUhNMG9nS0VJQ0FnSUN2OTk3M2dRRRAB","location","clean"
"ChdDSUhNMG9nS0VJQ0FnSUN2X2NDaTJnRRAB","chili","excellent"
"ChdDSUhNMG9nS0VJQ0FnSUN2dmF6UGtBRRAB","food","moldy"
"ChdDSUhNMG9nS0VJQ0FnSUR2eEw2NG13RRAB","food","separately"
"ChdDSUhNMG9nS0VJQ0FnSUR2MVlmdTlnRRAB","weight","loose"
"ChZDSUhNMG9nS0VJQ0FnSUR2eHR6M0NBEAE","",""
"ChZDSUhNMG9nS0VJQ0FnSUR2NHBiYWJnEAE","cleanliness","disgusting"
"ChdDSUhNMG9nS0VJQ0FnSUR2NlotbzBRRRAB","girl","rude"
"ChdDSUhNMG9nS0VJQ0FnSUN2ZzZYTzhBRRAB","pretzel bites","ill"
"ChdDSUhNMG9nS0VJQ0FnSUR2OE4yLXBRRRAB","customers","less food"
"ChdDSUhNMG9nS0VJQ0FnSUR2a3E2YXh3RRAB","mayo","missing"
"ChdDSUhNMG9nS0VJQ0FnSUN2X2I2OTBnRRAB","price","same"
"ChZDSUhNMG9nS0VJQ0FnSUR2eGFlU0dREAE","staff","careless"
"ChdDSUhNMG9nS0VJQ0FnSUN2eTZhZ2xBRRAB","place","typically love"
"ChdDSUhNMG9nS0VJQ0FnSUR2OVlxWHNRRRAB","bread bowls","missing"
"ChdDSUhNMG9nS0VJQ0FnSUN2cTlyRXZ3RRAB","product","better"
"ChZDSUhNMG9nS0VJQ0FnSUR2X05uWkZnEAE","menu","great"
"ChZDSUhNMG9nS0VJQ0FnSUR2dFl1YlpBEAE","food","mediocre"
"ChdDSUhNMG9nS0VJQ0FnSUN2MzZuQjN3RRAB","location","hit or miss"
"ChdDSUhNMG9nS0VJQ0FnSUR2dW9taS1BRRAB","chips","10"
"ChdDSUhNMG9nS0VJQ0FnSUR2MVBhVnNnRRAB","store","super clean"
"ChdDSUhNMG9nS0VJQ0FnSUR2bWNuSjVRRRAB","New Yorker","good"
"ChdDSUhNMG9nS0VJQ0FnSUN2cTR2R3F3RRAB","flavor","birthday cake"
"ChdDSUhNMG9nS0VJQ0FnSUN2dzZxdXBBRRAB","job","outstanding"
"ChZDSUhNMG9nS0VJQ0FnSUR2cE5xMVJnEAE","all","good"
"ChZDSUhNMG9nS0VJQ0FnSUR2NmJ5aFhnEAE","items","small portions"
"ChdDSUhNMG9nS0VJQ0FnSUR2OEl5YnZ3RRAB","register staff","needs customer service training"
"ChZDSUhNMG9nS0VJQ0FnSUR2a3VXYlJ3EAE","food","expensive"
"ChdDSUhNMG9nS0VJQ0FnSUR2d2V5aGpBRRAB","bun","delicious"
"ChdDSUhNMG9nS0VJQ0FnSUR2Z3EzM3VnRRAB","staff","friendly"
"ChZDSUhNMG9nS0VJQ0FnSUR2cWNTVUlREAE","customer service","friendly"
"ChdDSUhNMG9nS0VJQ0FnSUN2eTVtY3R3RRAB","restaurant","managed poorly"
"ChdDSUhNMG9nS0VJQ0FnSUN2ejdPNHRnRRAB","food","hard"
"ChZDSUhNMG9nS0VJQ0FnSUR2dWNxamJBEAE","place","sucks"
"ChZDSUhNMG9nS0VJQ0FnSUR2bW91RUVnEAE","store","abandoned"
"ChdDSUhNMG9nS0VJQ0FnSUR2M3ZEZjBRRRAB","restaurant","fantastic"
"ChdDSUhNMG9nS0VJQ0FnSURoclo3VDJ3RRAB","time","waiting 10 minutes"
"ChdDSUhNMG9nS0VJQ0FnSUN2eTh1bGtRRRAB","out west","more needed"
"ChZDSUhNMG9nS0VJQ0FnSUR2NE1IeWFBEAE","portions","not comparable"
"ChdDSUhNMG9nS0VJQ0FnSUN2cl9QWG93RRAB","products","running out"
"ChdDSUhNMG9nS0VJQ0FnSUN2dlotcHVnRRAB","atmosphere","clean"
"ChZDSUhNMG9nS0VJQ0FnSUR2LVAyNlJBEAE","food","great"
"ChZDSUhNMG9nS0VJQ0FnSUN2cjl2R0tREAE","food","warm"
"ChZDSUhNMG9nS0VJQ0FnSUR2NHJEX1RBEAE","meal","quick"
"ChZDSUhNMG9nS0VJQ0FnSUN2dzk2M1p3EAE","service","great"
"ChdDSUhNMG9nS0VJQ0FnSUR2MVlmdTlnRRAB","nails","fake"
"ChZDSUhNMG9nS0VJQ0FnSUR2bWVmRWJ3EAE","cheese quesadilla","advertised"
"ChZDSUhNMG9nS0VJQ0FnSUR2X01yZk93EAE","employees","friendly"
"ChZDSUhNMG9nS0VJQ0FnSUNlOGF6SUNBEAE","Coke","best"
"ChdDSUhNMG9nS0VJQ0FnSUN2MzZuQjN3RRAB","staff","talk about you"
"ChdDSUhNMG9nS0VJQ0FnSUN2Z192ODF3RRAB","experience","amazing"
"ChdDSUhNMG9nS0VJQ0FnSUN2X2NhLXZnRRAB","staff","unmotivated"
"ChZDSUhNMG9nS0VJQ0FnSUR2a283ZmVnEAE","closes","early"
"ChdDSUhNMG9nS0VJQ0FnSUR2eHFEOHV3RRAB","dinner","wanted"
"ChZDSUhNMG9nS0VJQ0FnSUR2dXZXLVh3EAE","place","great"
"ChZDSUhNMG9nS0VJQ0FnSUR2X3NuaE9REAE","chips","stale"
"ChdDSUhNMG9nS0VJQ0FnSUR2M3JHcXBRRRAB","service","above and beyond"
"ChdDSUhNMG9nS0VJQ0FnSURoNk0yS29RRRAB","staff","helpful"
"ChZDSUhNMG9nS0VJQ0FnSUR2MnNiS0JnEAE","sandwich","decent"
"ChdDSUhNMG9nS0VJQ0FnSUQxM18yTV9nRRAB","food","AMAZING"
"ChdDSUhNMG9nS0VJQ0FnSUR2OWF1V3VBRRAB","welcome to Moe's","flying"
"ChZDSUhNMG9nS0VJQ0FnSUR2OHRuZFpBEAE","service","mid"
"ChZDSUhNMG9nS0VJQ0FnSUR2b3Z6cENnEAE","adobo chicken","inedible"
"ChdDSUhNMG9nS0VJQ0FnSUR2OEtmb2p3RRAB","employees","don't care"
"ChZDSUhNMG9nS0VJQ0FnSUN2ajYzRVRREAE","reviews","awful"
"ChZDSUhNMG9nS0VJQ0FnSUR2aWJlYkJnEAE","smoothie","blue berry"
"ChZDSUhNMG9nS0VJQ0FnSUN2ejllelZ3EAE","reviewer","pleased"
"ChZDSUhNMG9nS0VJQ0FnSUR2bWVmRWJ3EAE","cheese quesadilla","regular"
"ChZDSUhNMG9nS0VJQ0FnSUR2NmZxdVRBEAE","person that served us our food","boredly"
"ChdDSUhNMG9nS0VJQ0FnSUR2MEk2WXN3RRAB","drink service","no lids"
"ChdDSUhNMG9nS0VJQ0FnSUN2cjR2enF3RRAB","experience","terrible"
"ChZDSUhNMG9nS0VJQ0FnSUN2ei1tWFVREAE","5 stars","perfect"
"ChZDSUhNMG9nS0VJQ0FnSUR2X29mWEJREAE","location","close"
"ChZDSUhNMG9nS0VJQ0FnSUR2M3JtWENnEAE","cheese","extra charge"
"ChdDSUhNMG9nS0VJQ0FnSUR2OWF1V3VBRRAB","queso","right"
"ChZDSUhNMG9nS0VJQ0FnSUR2NUlhM2RnEAE","place","great"
"ChZDSUhNMG9nS0VJQ0FnSUR2cVpxcEJREAE","staff","patient"
"ChdDSUhNMG9nS0VJQ0FnSUR2LXJxQ3JBRRAB","food","delicious"
"ChdDSUhNMG9nS0VJQ0FnSUN2bllXS2tnRRAB","soups","great"
"ChdDSUhNMG9nS0VJQ0FnSURUeTZhOTVnRRAB","cheese originals","delicious"
"ChdDSUhNMG9nS0VJQ0FnSUN2ZzRMWDdnRRAB","order","screwed up"
"ChdDSUhNMG9nS0VJQ0FnSUR2cExlYXZBRRAB","food","fulfilling"
"ChZDSUhNMG9nS0VJQ0FnSUR2ak5la1ZnEAE","potato soup","not seasoned to my liking"
"ChdDSUhNMG9nS0VJQ0FnSUR2X0xqT3h3RRAB","mac & cheese","lukewarm/cold"
"ChZDSUhNMG9nS0VJQ0FnSUR2OE11N1pBEAE","location","worst"
"ChdDSUhNMG9nS0VJQ0FnSUR2cHNqZ3JnRRAB","store","clean"
"ChZDSUhNMG9nS0VJQ0FnSUR2a0wydlF3EAE","sandwiches","wrong"
"ChdDSUhNMG9nS0VJQ0FnSUR2N3VXVDFBRRAB","BLT+A with a side of broccoli","hit the spot"
"ChdDSUhNMG9nS0VJQ0FnSUR2cnJ2S3VnRRAB","portions","big"
"ChZDSUhNMG9nS0VJQ0FnSUN2NzhIOGRBEAE","request","expedient"
"ChdDSUhNMG9nS0VJQ0FnSUR2NHM2WS13RRAB","dish","healthy"
"ChdDSUhNMG9nS0VJQ0FnSUN2ajREQzdnRRAB","sour cream","watered down"
"ChZDSUhNMG9nS0VJQ0FnSUN2ai02dFdnEAE","Kevin","nice"
"ChZDSUhNMG9nS0VJQ0FnSUR2MmV5TkNREAE","chicken","rubber"
"ChZDSUhNMG9nS0VJQ0FnSUR2M3F6WU5nEAE","Cinnabons","spongy"
"ChZDSUhNMG9nS0VJQ0FnSUR2bXVMZUlBEAE","chicken fiesta sandwich","delicious"
"ChZDSUhNMG9nS0VJQ0FnSUN2NjR2SkRnEAE","server","awesome"
"ChdDSUhNMG9nS0VJQ0FnSUMyenVUYnFnRRAB","quality","consistent"
"ChZDSUhNMG9nS0VJQ0FnSUN2dmQtZWFnEAE","spot","not child appropriate"
"ChdDSUhNMG9nS0VJQ0FnSUN2MTZ6Vm1nRRAB","experience","great"
"ChdDSUhNMG9nS0VJQ0FnSUN2dmFPV21RRRAB","workplace etiquette","basic"
"ChdDSUhNMG9nS0VJQ0FnSUR2MnFQVDhRRRAB","pretzel","fresh"
"ChdDSUhNMG9nS0VJQ0FnSUNneWRyT2lBRRAB","counters","clean"
"ChdDSUhNMG9nS0VJQ0FnSUR2dW9lSTJRRRAB","customers","aware"
"ChZDSUhNMG9nS0VJQ0FnSUN2ajhfdElBEAE","experience","great"
"ChZDSUhNMG9nS0VJQ0FnSUR2NE1IeWFBEAE","sandwich","no meat hanging over any edge"
"ChdDSUhNMG9nS0VJQ0FnSUR2anZPZXNnRRAB","restaurant","clean"
"ChdDSUhNMG9nS0VJQ0FnSUR2b3Z2THRRRRAB","food","expected"
"ChZDSUhNMG9nS0VJQ0FnSUR2bEttOEh3EAE","staff","not very friendly"
"ChdDSUhNMG9nS0VJQ0FnSUR2eXRlSDd3RRAB","food","good"
"ChZDSUhNMG9nS0VJQ0FnSUNlOGF6SUNBEAE","taste of Coke","original"
"ChdDSUhNMG9nS0VJQ0FnSUR2MVAySG5BRRAB","staff","not welcoming"
"ChZDSUhNMG9nS0VJQ0FnSUN2cjd5UmJBEAE","bite","savory"
"ChZDSUhNMG9nS0VJQ0FnSUR2NE5lbUtBEAE","received food","very quickly"
"ChdDSUhNMG9nS0VJQ0FnSUR2LWV6YzV3RRAB","everyone","accommodating"
"ChdDSUhNMG9nS0VJQ0FnSUR2OWF1V3VBRRAB","location","bad"
"ChdDSUhNMG9nS0VJQ0FnSUN2ei0zNmdBRRAB","bathrooms","nasty"
"ChZDSUhNMG9nS0VJQ0FnSUNMczVLQU1nEAE","",""
"ChZDSUhNMG9nS0VJQ0FnSUR2cVphVU53EAE","money","wasting"
"ChdDSUhNMG9nS0VJQ0FnSUR2aGJpUl9nRRAB","","must go"
"ChZDSUhNMG9nS0VJQ0FnSUR2Z3FfMVB3EAE","tables","need tending"
"ChZDSUhNMG9nS0VJQ0FnSUR2LXVfTVZnEAE","music","BLASTING"
"ChZDSUhNMG9nS0VJQ0FnSUN2MjVDb1VnEAE","staff","not helpful"
"ChZDSUhNMG9nS0VJQ0FnSUR2aHM3eVZnEAE","salads","amazing"
"ChdDSUhNMG9nS0VJQ0FnSUR2OWJQbG5RRRAB","food","delicious"
"ChZDSUhNMG9nS0VJQ0FnSUN2dzhIQ0hnEAE","Eshlei","sweet"
"ChZDSUhNMG9nS0VJQ0FnSUR2MUozT0VBEAE","Cinnabon’s","new"
"ChdDSUhNMG9nS0VJQ0FnSUN2eTRYMWxnRRAB","experience","worse"
"ChZDSUhNMG9nS0VJQ0FnSUR2dGNmQmZBEAE","centerton","great"
"ChdDSUhNMG9nS0VJQ0FnSUR2cHAyUHd3RRAB","everything","on point"
"ChdDSUhNMG9nS0VJQ0FnSUR2aG9pVW9RRRAB","service","great"
"ChdDSUhNMG9nS0VJQ0FnSUN2ajZ1QTN3RRAB","service","worst"
"ChdDSUhNMG9nS0VJQ0FnSUR2eWN2SDRRRRAB","blender","clean"
"ChdDSUhNMG9nS0VJQ0FnSUR2cEtmc3J3RRAB","sandwiches","cold"
"ChdDSUhNMG9nS0VJQ0FnSUN2NjViQ253RRAB","club bread","missing"
"ChZDSUhNMG9nS0VJQ0FnSUN2MC1PV0VnEAE","CALIFORNIA CHICKEN AND AVOCADO FLAT BREAD","Delicious"
"ChZDSUhNMG9nS0VJQ0FnSUR2dnREZ1BREAE","service","awful"
"ChZDSUhNMG9nS0VJQ0FnSUR2dGN2UFl3EAE","locations","weird"
"ChdDSUhNMG9nS0VJQ0FnSUN2dDVmN3l3RRAB","burrito","done poorly"
"ChdDSUhNMG9nS0VJQ0FnSUN2al83X253RRAB","accusations","false"
"ChZDSUhNMG9nS0VJQ0FnSUR2dWNDQU1BEAE","sandwich flavors and preparation","exactly what I would always expect"
"ChZDSUhNMG9nS0VJQ0FnSUN2NTZfZWRBEAE","tables","dirty"
"ChdDSUhNMG9nS0VJQ0FnSUR2NmEtbTRBRRAB","food","okay"
"ChZDSUhNMG9nS0VJQ0FnSURUdE5Udk5REAE","people","rude"
"ChdDSUhNMG9nS0VJQ0FnSUR2cnJ2S3VnRRAB","tables","could’ve used a good wipe down"
"ChZDSUhNMG9nS0VJQ0FnSUN2NTlQUkd3EAE","",""
"ChdDSUhNMG9nS0VJQ0FnSUR2MmR1Y21nRRAB","Vatsal","outstanding"
"ChdDSUhNMG9nS0VJQ0FnSUN2eTdDYzh3RRAB","guy working","friendly"
"ChdDSUhNMG9nS0VJQ0FnSUR2M3JHcXBRRRAB","service","amazing"
"ChZDSUhNMG9nS0VJQ0FnSUR2NXRUc1R3EAE","Kids meal","good"
"ChZDSUhNMG9nS0VJQ0FnSUN2bTltV0dnEAE","order","long wait"
"ChdDSUhNMG9nS0VJQ0FnSUR2aU5mVnRRRRAB","kid","same"
"ChZDSUhNMG9nS0VJQ0FnSUN2MjdxWVJBEAE","service","excellent"
"ChdDSUhNMG9nS0VJQ0FnSUN2MThIbDlBRRAB","flavor","impacted"
"ChZDSUhNMG9nS0VJQ0FnSUR2aHZDVk93EAE","potato","cold"
"ChZDSUhNMG9nS0VJQ0FnSUR2a29fX1lREAE","parking areas","not designated"
"ChdDSUhNMG9nS0VJQ0FnSUR2N3JiWThRRRAB","cinnamon cinnabon middle","gross"
"ChdDSUhNMG9nS0VJQ0FnSUN2ajRtVnd3RRAB","counters","covered in crusty old food"
"ChZDSUhNMG9nS0VJQ0FnSUN2NzZYT1B3EAE","place","better"
"ChZDSUhNMG9nS0VJQ0FnSUR2dWJ2bEl3EAE","drink","not full"
"ChZDSUhNMG9nS0VJQ0FnSUR2NHJpQVl3EAE","southwest chicken and avocado flatbread","southwest"
"ChZDSUhNMG9nS0VJQ0FnSUR2Z3VteFZREAE","bread","end piece"
"ChdDSUhNMG9nS0VJQ0FnSUR2ME1UZ25nRRAB","lady","rude"
"ChdDSUhNMG9nS0VJQ0FnSUR2dXVPNDlRRRAB","food","tasty"
"ChZDSUhNMG9nS0VJQ0FnSUR2MnVpUk9nEAE","staff","didn't seem to care"
"ChdDSUhNMG9nS0VJQ0FnSUN2bllmSl9BRRAB","prices","fair"
"ChdDSUhNMG9nS0VJQ0FnSUR2bXVTWTJBRRAB","",""
"ChdDSUhNMG9nS0VJQ0FnSUN2dmRpaGpnRRAB","food","good tasting"
"ChZDSUhNMG9nS0VJQ0FnSUR2dXUtQll3EAE","people","caring"
"ChdDSUhNMG9nS0VJQ0FnSUN2eTRYMWxnRRAB","gentleman in the drive thru","empathetic"
"ChZDSUhNMG9nS0VJQ0FnSUN2ajVIVkp3EAE","prices","higher"
"ChZDSUhNMG9nS0VJQ0FnSUN2aTVIcEt3EAE","employee","with an attitude"
"ChdDSUhNMG9nS0VJQ0FnSUR2OWZmVXNnRRAB","drive through","no customers"
"ChRDSUhNMG9nS0VJQ0FnSUR2NXNJeBAB","service","fast"
"ChZDSUhNMG9nS0VJQ0FnSURoOHJ1VlpBEAE","place","clean"
"ChdDSUhNMG9nS0VJQ0FnSUR2OFBPUXNnRRAB","adobo chicken","cold"
"ChdDSUhNMG9nS0VJQ0FnSUN2cjV6dS13RRAB","way of speaking","rude"
"ChdDSUhNMG9nS0VJQ0FnSUR2NGZYMzN3RRAB","ingredients","slim"
"ChZDSUhNMG9nS0VJQ0FnSUR2Nlppc1R3EAE","restaurant","good"
"ChZDSUhNMG9nS0VJQ0FnSUR2MmNUQVBBEAE","staff","exceptional"
"ChZDSUhNMG9nS0VJQ0FnSUR2Z2NtM0hBEAE","employees","great"
"ChZDSUhNMG9nS0VJQ0FnSUN2dlptVlFBEAE","service","good"
"ChdDSUhNMG9nS0VJQ0FnSUN2bmVYUjZRRRAB","chicken sandwich","spicy"
"ChZDSUhNMG9nS0VJQ0FnSUN2bTltV0dnEAE","service","not prepaid"
"ChdDSUhNMG9nS0VJQ0FnSUN4c011dTRnRRAB","Moe's","better"
"ChZDSUhNMG9nS0VJQ0FnSURkcEpURFNnEAE","ice cream","bombass"
"ChdDSUhNMG9nS0VJQ0FnSURUeTZhOTVnRRAB","staff","gracious"
"ChZDSUhNMG9nS0VJQ0FnSUN2cFpMQUdBEAE","restaurant","out of rice"
"ChZDSUhNMG9nS0VJQ0FnSUN2ajhyNE9REAE","rice","uncooked"
"ChdDSUhNMG9nS0VJQ0FnSUN2NzUyb293RRAB","service","blown off"
"ChZDSUhNMG9nS0VJQ0FnSUR2eXU2N0hnEAE","atmosphere","clean"
"ChZDSUhNMG9nS0VJQ0FnSUR2Nk5tOEtnEAE","store","empty"
"ChZDSUhNMG9nS0VJQ0FnSUN2ai1qUk13EAE","burrito","looks"
"ChZDSUhNMG9nS0VJQ0FnSUR2anJXX1lREAE","customer service","subpar"
"ChdDSUhNMG9nS0VJQ0FnSUN2bTlfaXpRRRAB","service","5-star"
"ChZDSUhNMG9nS0VJQ0FnSUR2dW95SkRBEAE","rolls","fresh"
"ChZDSUhNMG9nS0VJQ0FnSUR2cEoyS1RBEAE","food","good"
"ChdDSUhNMG9nS0VJQ0FnSUR2NHBleDVnRRAB","French Dip sub","expensive"
"ChdDSUhNMG9nS0VJQ0FnSUR2dnVpaG1nRRAB","restaurant","better than Panera"
"ChZDSUhNMG9nS0VJQ0FnSUN2dF82VEVREAE","staff","unprofessional"
"ChdDSUhNMG9nS0VJQ0FnSUN2cjlpMG9BRRAB","Shakita","fun"
"ChdDSUhNMG9nS0VJQ0FnSUR2Z29xUTR3RRAB","bacon","couple specs"
"ChdDSUhNMG9nS0VJQ0FnSUN2OTlQRHF3RRAB","ordered items","skimped out"
"ChdDSUhNMG9nS0VJQ0FnSUN2ei0zNmdBRRAB","food","poor quality"
"ChdDSUhNMG9nS0VJQ0FnSUR2OWZmVXNnRRAB","service","no one to take our order"
"ChdDSUhNMG9nS0VJQ0FnSUR2dE9URm13RRAB","restaurant","definitely coming more often"
"ChZDSUhNMG9nS0VJQ0FnSUN2NTliUUNBEAE","ingredients","fresh"
"ChZDSUhNMG9nS0VJQ0FnSUR2MElTQ1pBEAE","chicken salad","mouthful"
"ChdDSUhNMG9nS0VJQ0FnSUNneWRyT2lBRRAB","self-serve freezer","well stocked"
"ChZDSUhNMG9nS0VJQ0FnSUR2NmNMSUl3EAE","time","disappointing"
"ChdDSUhNMG9nS0VJQ0FnSUN2aTVueTd3RRAB","employee","dirty"
"ChdDSUhNMG9nS0VJQ0FnSUN2eXJhOV9RRRAB","cinnamon rolls","best"
"ChZDSUhNMG9nS0VJQ0FnSUR2Z091a1R3EAE","salad","minus ingredients"
"ChdDSUhNMG9nS0VJQ0FnSUR2MnJpNl9RRRAB","employee","unfriendly"
"ChZDSUhNMG9nS0VJQ0FnSUN2eTlfRFRnEAE","arrival time","reasonable"
"ChdDSUhNMG9nS0VJQ0FnSUR2X29lZTJBRRAB","pretzel nuggets","bestowing"
"ChZDSUhNMG9nS0VJQ0FnSUR2c00tTU53EAE","people","fun"
"ChZDSUhNMG9nS0VJQ0FnSUN2eTlfRFRnEAE","smell","peculiar"
"ChdDSUhNMG9nS0VJQ0FnSUN2cGE3dy1RRRAB","foods","delicious"
"ChZDSUhNMG9nS0VJQ0FnSUR2X1BPcldnEAE","time to receive nuggets","fifteen minutes"
"ChdDSUhNMG9nS0VJQ0FnSUR2X0tIRDdRRRAB","Cinnabon","warm"
"ChdDSUhNMG9nS0VJQ0FnSUN2bzZuWWh3RRAB","","highly recommend"
"ChZDSUhNMG9nS0VJQ0FnSUN2dmQtZWFnEAE","music","racial slurs"
"ChZDSUhNMG9nS0VJQ0FnSUN2OTRfeUdBEAE","employee","dismissed"
"ChdDSUhNMG9nS0VJQ0FnSUR2bE5lWmhBRRAB","drink machine","out of ice"
"ChZDSUhNMG9nS0VJQ0FnSUNMdE1lYmF3EAE","Carvel ice cream store","good"
"ChdDSUhNMG9nS0VJQ0FnSUR2LWV6YzV3RRAB","everyone","kind"
"ChdDSUhNMG9nS0VJQ0FnSUR2dE9iVHpRRRAB","Pick Two","love"
"ChdDSUhNMG9nS0VJQ0FnSUR2LUllMHF3RRAB","Job","great"
"ChZDSUhNMG9nS0VJQ0FnSUR2aHF5dFBREAE","Oreo one","good"
"ChZDSUhNMG9nS0VJQ0FnSUR2eXFLTU1nEAE","corned beef","not corned"
"ChdDSUhNMG9nS0VJQ0FnSUN2MThIbDlBRRAB","portion sizes","disrespectful"
"ChZDSUhNMG9nS0VJQ0FnSUN2ei1TZFB3EAE","location","pretty empty"
"ChZDSUhNMG9nS0VJQ0FnSUR2NHJEX1RBEAE","meal","inexpensive"
"ChdDSUhNMG9nS0VJQ0FnSUNybGFuYzVnRRAB","service","awful"
"ChdDSUhNMG9nS0VJQ0FnSUN2OTVYUzVnRRAB","Cinnabon","available"
"ChdDSUhNMG9nS0VJQ0FnSUR2aHNMdXJnRRAB","cake","best"
"ChZDSUhNMG9nS0VJQ0FnSUN2OV92aU1BEAE","food","littered"
"ChZDSUhNMG9nS0VJQ0FnSUN2bS15TElBEAE","service","fast"
"ChdDSUhNMG9nS0VJQ0FnSUR2X3RXQ3hnRRAB","chips","stale"
"ChdDSUhNMG9nS0VJQ0FnSUR2b3Qtbzd3RRAB","everyone","professional"
"ChZDSUhNMG9nS0VJQ0FnSUN2ajVDTk13EAE","people","friendly"
"ChZDSUhNMG9nS0VJQ0FnSUR2X0tpVkRREAE","catering","timely"
"ChZDSUhNMG9nS0VJQ0FnSUR2bWRpbklnEAE","cake","delivered"
"ChdDSUhNMG9nS0VJQ0FnSUN2ei1fSzNRRRAB","service","worst"
"ChdDSUhNMG9nS0VJQ0FnSUR2ME1UZ25nRRAB","lady","poor attitude"
